87,1096.767160,1126.112680,1110.106492
88,1066.205228,1128.735736,1104.794505
89,1074.660125,1124.369115,1098.445324
90,1065.807192,1122.625372,1096.104841
91,1071.471661,1125.775422,1101.275083
92,1063.107077,1119.505276,1096.422908
93,1107.478731,1134.027983,1124.421122
94,1069.478928,1113.196352,1085.489041
95,1069.400315,1122.542028,1086.350632
96,1069.359319,1111.099750,1084.020276
97,1070.706429,1124.012150,1097.674794
98,1064.824147,1121.004182,1092.546183
99,1071.755798,1120.182698,1090.583591
100,1069.771501,1120.710094,1095.195908
101,1069.606528,1119.054797,1091.691813
102,1071.161023,1124.636341,1098.022474
103,1068.782255,1118.926866,1094.914741
104,1097.250693,1136.770416,1116.517471
105,1065.388716,1134.051790,1105.030936
106,1066.591031,1122.890065,1100.479007
107,1099.209699,1124.239074,1114.012489
108,1099.257183,1144.807232,1122.006481
109,1074.648934,1119.645331,1097.364671
110,1073.871215,1120.494031,1103.314582
111,1073.746093,1124.243165,1100.851362
112,1080.893733,1124.996530,1109.956570
113,1095.962435,1143.940471,1118.398209
114,1097.245439,1134.442656,1118.303469
115,1067.842158,1133.909704,1103.698488
116,1072.705835,1121.864167,1104.754236
117,1081.082969,1146.885409,1113.349081
118,1088.259056,1122.551972,1113.789376
119,1077.933475,1125.285534,1103.494244
120,1081.804773,1124.103249,1109.976193
121,1075.398489,1125.788806,1112.457448
122,1080.030604,1128.453680,1103.889768
123,1070.132135,1127.156874,1098.356759
124,1066.658996,1123.777921,1105.790482
125,1076.907373,1108.020141,1087.576293
126,1076.015568,1116.612414,1088.159901
127,1085.576613,1274.342546,1132.902955
1,1328.417426,1483.762806,1415.926682
2,1380.892135,1593.964078,1462.444165
3,1388.649798,1544.799249,1463.231843
4,1403.282345,1575.201178,1477.790645
5,1413.288039,1701.231283,1530.977851
6,1438.704573,1626.858302,1498.179930
7,1440.833818,1664.861450,1509.063695
8,1446.786021,1670.425777,1503.493323
9,1462.578499,1620.014362,1531.805382
10,1452.151664,1624.796770,1508.533357
11,1473.838937,1602.336728,1514.477524
12,1463.381722,1617.173626,1507.761377
13,1461.887736,1636.927675,1514.385813
14,1454.664522,1607.900586,1496.111850
15,1452.867638,1616.029477,1499.124547
16,1407.230975,1615.796858,1517.536837
17,1407.965059,1618.244827,1513.769367
18,1407.242952,1595.778323,1500.160085
19,1406.309308,1594.099340,1497.688770
20,1435.732429,1608.827818,1524.110326
21,1431.294366,1610.475284,1500.534482
22,1440.863252,1617.926598,1529.462970
23,1428.434404,1616.627983,1521.781798
24,1426.311781,1615.675211,1524.530802
25,1427.692937,1642.002435,1535.149210
26,1425.056226,1613.146143,1540.288433
27,1438.936251,1643.485052,1545.637401
28,1426.895552,1687.831430,1555.945453
29,1480.662794,1648.452132,1555.533374
30,1432.152007,1637.462299,1542.201359
31,1426.615174,1743.995275,1583.882258
32,1475.075985,1725.327535,1597.894415
33,1407.707178,2154.367171,1620.181691
34,1434.924541,1616.989089,1531.688827
35,1406.598640,2139.348012,1636.409958
36,1440.130070,1895.544327,1580.105088
37,1440.657271,2139.612554,1575.894867
38,1442.872192,2155.124264,1650.598288
39,1473.702962,2135.187483,1652.434375
40,1488.841813,2130.938016,1621.585852
41,1521.187831,2122.583643,1621.545744
42,1483.442903,2131.608383,1675.965608
43,1502.030603,2136.432756,1692.203978
44,1513.665944,1750.808602,1604.667461
45,1506.332028,2177.606586,1777.127348
46,1518.897720,2318.284446,1701.562816
47,1583.553443,2218.617715,1786.348895
48,1585.054933,2116.277429,1685.567540
49,1536.003232,2134.879905,1776.209268
50,1534.768684,2064.579282,1761.573629
51,1535.738106,2194.888606,1870.331814
52,1535.019997,2167.877159,1834.655134
53,1759.432984,2200.240806,2062.295358
54,1651.241385,2159.585667,1910.865549
55,1589.993303,2232.074614,1968.186347
56,1978.422503,2200.553879,2145.694397
57,1974.196895,2277.553437,2120.143972
58,2115.907895,2400.378686,2200.943422
59,2069.256855,2182.670015,2129.412048
60,1972.600534,2429.831806,2159.636766
61,2125.505985,2444.914266,2197.269728
62,2120.959806,2292.430614,2182.238379
63,2113.923936,2440.140927,2253.934064
64,2130.027357,2283.147408,2184.297765
65,2139.485376,2299.730780,2204.287420
66,2118.289709,2414.616623,2244.122377
67,2121.205634,2304.244332,2218.998613
68,2133.167765,2297.543100,2203.219770
69,2122.172133,2504.664693,2231.392187
70,2151.278507,2365.094201,2209.618164
71,2165.222136,2333.009019,2239.207714
72,2129.228110,2478.337940,2261.061620
73,2167.436036,2448.595399,2239.880635
74,2172.582798,2472.052473,2293.710702
75,2173.759338,2705.304066,2350.213155
76,2207.200339,2452.956840,2309.979331
77,2199.488182,2457.619465,2319.575358
78,2190.078898,2455.576271,2316.126506
79,2200.278652,2452.473812,2325.595611
80,2202.514170,2466.521919,2338.812231
81,2299.438139,2450.999272,2367.078336
82,2316.087325,2464.559431,2373.798022
83,2346.330993,2446.022445,2390.669426
84,2372.573209,2506.021490,2430.347687
85,2370.037539,2438.531022,2404.605550
86,2382.396090,2486.931193,2421.547989
87,2359.409426,2497.113042,2426.156083
88,2386.530933,2474.596545,2427.900931
89,2402.176873,2505.308711,2443.714820
90,2411.717208,2486.542223,2443.054824
91,2426.930372,2525.434446,2454.459952
92,2411.285124,2508.917582,2459.360570
93,2456.425633,2560.208144,2480.321459
94,2457.812766,2531.109351,2486.125735
95,2442.154413,2519.591135,2486.226756
96,2471.075924,2531.423093,2492.515822
97,2480.251225,2531.776885,2498.194403
98,2481.356837,2925.528732,2546.729079
99,2482.415612,2542.305243,2519.632920
100,2497.753856,2565.385589,2523.585489
101,2510.953671,2532.187624,2519.525129
102,2519.037008,2570.115948,2540.006060
103,2519.422592,2557.038211,2540.243323
104,2529.871638,2557.689169,2543.603543
105,2528.433779,2557.477617,2547.888808
106,2516.092993,2928.024838,2602.084030
107,2536.939212,2619.535274,2579.240957
108,2544.353133,2624.045515,2573.054050
109,2561.502031,2631.302832,2581.996753
110,2579.177683,2622.991314,2602.444326
111,2604.675426,2624.958026,2615.543511
112,2819.703041,3069.307313,2967.270821
113,2860.439828,3250.968628,3051.780873
114,2907.879644,3237.716678,3069.245721
115,2953.288730,3252.011780,3078.723770
116,2930.617341,3294.291057,3113.791098
117,3002.929173,3303.077582,3157.228976
118,3043.511085,3336.599809,3193.090962
119,3073.081266,3325.080674,3241.389147
120,3148.417862,3455.694098,3256.694733
121,3096.647317,3346.457306,3242.328128
122,3183.903242,3379.672504,3300.037905
123,3134.144407,3355.063224,3265.709253
124,3272.034487,3483.522527,3337.254031
125,3270.387289,3449.514025,3366.362128
126,3322.099504,3555.903045,3390.850257
127,3278.969759,3525.015922,3379.310645
